date,action,bucket,symbol,shares,price,value,cost,cash_after
2019-12-02,SELL,AI_Real_Assets,VNQ,267,72.93080139160156,19472.523971557617,29.208785957336424,19889.038804449596
2019-12-02,BUY,AI_Real_Assets,GDX,782,25.22317886352539,19724.525871276855,29.586788806915287,134.92614436582517
2020-01-02,SELL,AI_Emerging_Markets,EWZ,681,33.09298324584961,22536.321590423584,33.804482385635374,22637.443252403773
2020-01-02,BUY,AI_Emerging_Markets,EWT,734,29.04631805419922,21319.997451782227,31.979996177673343,1285.465804443873
2020-02-03,SELL,AI_Global_Developed,EWA,1097,18.046890258789062,19797.4386138916,29.6961579208374,21053.208260414638
2020-02-03,BUY,AI_Global_Developed,EWJ,394,52.87038803100586,20830.93288421631,31.246399326324465,191.02897687200675
2020-04-01,SELL,AI_Real_Assets,GDX,782,22.466339111328125,17568.677185058594,26.353015777587892,17733.35314615301
2020-04-01,BUY,AI_Real_Assets,GLD,114,149.4499969482422,17037.29965209961,25.555949478149415,670.4975445752534
2020-06-01,SELL,AI_US_Sectors_Basic,XLK,240,93.64750671386719,22475.401611328125,33.713102416992186,23112.186053486384
2020-06-01,BUY,AI_US_Sectors_Basic,XLV,216,93.40380096435547,20175.22100830078,30.26283151245117,2906.7022136731503
2020-06-01,SELL,AI_Emerging_Markets,EWT,734,26.368986129760742,19354.835819244385,29.03225372886658,22232.50577918867
2020-06-01,BUY,AI_Emerging_Markets,FXI,577,35.06425476074219,20232.074996948242,30.348112495422363,1970.082669745003
2020-06-01,SELL,AI_Real_Assets,GLD,114,163.66000366210938,18657.24041748047,27.985860626220706,20599.33722659925
2020-06-01,BUY,AI_Real_Assets,GDX,611,33.07777786254883,20210.522274017334,30.315783411026004,358.49916917089286
2020-07-01,SELL,AI_US_Sectors_Basic,XLV,216,92.74182891845703,20032.23504638672,30.048352569580082,20360.68586298803
2020-07-01,BUY,AI_US_Sectors_Basic,XLK,202,100.3487777709961,20270.45310974121,30.405679664611817,59.82707358220796
2020-07-01,SELL,AI_Emerging_Markets,FXI,577,35.70282745361328,20600.531440734863,30.900797161102293,20629.45771715597
2020-07-01,BUY,AI_Emerging_Markets,EWT,716,28.370010375976562,20312.92742919922,30.46939114379883,286.0608968129527
2020-08-03,SELL,AI_Global_Developed,EWJ,394,50.771514892578125,20003.97686767578,30.005965301513672,20260.03179918722
2020-08-03,BUY,AI_Global_Developed,EWG,873,25.304000854492188,22090.39274597168,33.13558911895752,-1863.496535903414
2020-11-02,SELL,AI_Emerging_Markets,EWT,716,31.765493392944336,22744.093269348145,34.11613990402222,20846.48059354071
2020-11-02,BUY,AI_Emerging_Markets,EWY,350,60.329898834228516,21115.46459197998,31.673196887969972,-300.6571953272396
2020-12-01,SELL,AI_Emerging_Markets,EWY,350,71.19514465332031,24918.30062866211,37.377450942993164,24580.265982391877
2020-12-01,BUY,AI_Emerging_Markets,EWT,662,35.091243743896484,23230.403358459473,34.84560503768921,1315.0170188947159
2021-02-01,SELL,AI_Emerging_Markets,EWT,662,40.21905517578125,26625.014526367188,39.937521789550786,27900.094023472353
2021-02-01,BUY,AI_Emerging_Markets,EWY,291,84.42356872558594,24567.258499145508,36.850887748718264,3295.984636578127
2021-02-01,SELL,AI_Real_Assets,GDX,611,33.53242492675781,20488.311630249023,30.732467445373533,23753.563799381776
2021-02-01,BUY,AI_Real_Assets,XME,762,32.239234924316406,24566.2970123291,36.84944551849365,-849.5826584658171
2021-03-01,SELL,AI_Global_Developed,EWG,873,28.710887908935547,25064.605144500732,37.5969077167511,24177.425578318165
2021-03-01,BUY,AI_Global_Developed,EWA,1210,21.007192611694336,25418.703060150146,38.12805459022522,-1279.4055364222077
2021-04-01,SELL,AI_US_Sectors_Basic,XLK,202,130.76559448242188,26414.65008544922,39.62197512817383,25095.622573898836
2021-04-01,BUY,AI_US_Sectors_Basic,XLF,813,31.867036819458008,25907.90093421936,38.86185140132904,-851.1402117218531
2021-05-03,SELL,AI_US_Sectors_Basic,XLF,813,33.68826675415039,27388.560871124268,41.082841306686404,26496.33781809573
2021-05-03,BUY,AI_US_Sectors_Basic,XLE,628,42.81903076171875,26890.351318359375,40.33552697753906,-434.34902724118365
2021-07-01,SELL,AI_Global_Developed,EWA,1210,21.739276885986328,26304.525032043457,39.456787548065186,25830.71921725421
2021-07-01,BUY,AI_Global_Developed,EWC,806,34.48862075805664,27797.828330993652,41.69674249649048,-2008.8058562359329
2021-07-01,SELL,AI_Emerging_Markets,EWY,291,85.270751953125,24813.788818359375,37.22068322753906,22767.7622788959
2021-07-01,BUY,AI_Emerging_Markets,EWT,613,45.362770080566406,27807.378059387207,41.711067089080814,-5081.326847580385
2021-08-02,SELL,AI_Emerging_Markets,EWT,613,45.28462600708008,27759.475742340088,41.63921361351014,22636.50968114619
2021-08-02,BUY,AI_Emerging_Markets,EWZ,1006,26.903139114379883,27064.557949066162,40.59683692359924,-4468.64510484357
2021-09-01,SELL,AI_Real_Assets,XME,762,42.580345153808594,32446.22300720215,48.669334510803225,27928.908567847775
2021-09-01,BUY,AI_Real_Assets,VNQ,285,93.66410827636719,26694.27085876465,40.04140628814697,1194.5963027949801
2021-10-01,SELL,AI_US_Sectors_Basic,XLE,628,46.44790267944336,29169.28288269043,43.75392432403565,30320.125261161375
2021-10-01,BUY,AI_US_Sectors_Basic,XLK,180,146.8217010498047,26427.906188964844,39.64185928344727,3852.577212913082
2021-10-01,SELL,AI_Global_Developed,EWC,806,33.572105407714844,27059.116958618164,40.58867543792725,30871.105496093318
2021-10-01,BUY,AI_Global_Developed,EWJ,408,64.76696014404297,26424.91973876953,39.6373796081543,4406.548377715633
2021-10-01,SELL,AI_Emerging_Markets,EWZ,1006,23.40757179260254,23548.017223358154,35.32202583503723,27919.24357523875
2021-10-01,BUY,AI_Emerging_Markets,EWT,600,43.95606231689453,26373.63739013672,39.560456085205075,1506.045729016827
2021-10-01,SELL,AI_Real_Assets,VNQ,285,88.17941284179688,25131.13265991211,37.69669898986817,26599.481689939068
2021-10-01,BUY,AI_Real_Assets,IYR,283,93.19145202636719,26373.180923461914,39.559771385192875,186.74099509196094
2021-11-01,SELL,AI_US_Sectors_Basic,XLK,180,156.23715209960938,28122.687377929688,42.18403106689453,28267.244341954753
2021-11-01,BUY,AI_US_Sectors_Basic,XLF,727,37.54765701293945,27297.146648406982,40.945719972610476,929.1519735751608
2021-11-01,SELL,AI_Global_Developed,EWJ,408,64.30386352539062,26235.976318359375,39.353964477539066,27125.774327457
2021-11-01,BUY,AI_Global_Developed,EWC,750,36.33082580566406,27248.119354248047,40.87217903137207,-163.2172058224205
2021-12-01,SELL,AI_US_Sectors_Basic,XLF,727,34.9935302734375,25440.296508789062,38.1604447631836,25238.91885820346
2021-12-01,BUY,AI_US_Sectors_Basic,XLE,563,46.594566345214844,26232.740852355957,39.34911127853393,-1033.1711054310326
2021-12-01,SELL,AI_Real_Assets,IYR,283,94.72625732421875,26807.530822753906,40.21129623413086,25734.148421088743
2021-12-01,BUY,AI_Real_Assets,VNQ,292,89.68295288085938,26187.422241210938,39.28113336181641,-492.5549534840102
2022-01-03,SELL,AI_US_Sectors_Basic,XLE,563,50.003021240234375,28151.700958251953,42.22755143737793,27616.918453330563
2022-01-03,BUY,AI_US_Sectors_Basic,XLP,402,69.86898040771484,28087.330123901367,42.13099518585205,-512.5426657566568
2022-01-03,SELL,AI_Global_Developed,EWC,750,35.80011749267578,26850.088119506836,40.275132179260254,26297.27032157092
2022-01-03,BUY,AI_Global_Developed,EWU,959,29.302810668945312,28101.395431518555,42.15209314727783,-1846.2772030949127
2022-01-03,SELL,AI_Real_Assets,VNQ,292,99.2519760131836,28981.57699584961,43.47236549377442,27091.827427260923
2022-01-03,BUY,AI_Real_Assets,IYR,268,104.51921081542969,28011.148498535156,42.01672274780273,-961.3377940220344
2022-02-01,SELL,AI_US_Sectors_Basic,XLP,402,68.78153228759766,27650.175979614258,41.475263969421384,26647.362921622804
2022-02-01,BUY,AI_US_Sectors_Basic,XLE,458,59.6593132019043,27323.965446472168,40.98594816970825,-717.5884730190737
